loan_id,no_of_dependents,education,employment_type,income_annum,loan_amount,loan_term,cibil_score,bank_asset_value,loan_status
7818,1,Graduate,Farmer,989513,34100000,168,371,13016055,Rejected
7819,3,Graduate,Farmer,136668,31100000,192,760,7725275,Rejected
7820,5,Graduate,Farmer,385205,3800000,216,508,4615652,Rejected
7821,3,Not Graduate,Farmer,441396,9500000,192,748,9457411,Rejected
7822,3,Graduate,Farmer,664037,21700000,168,781,18584960,Rejected
7823,5,Graduate,Farmer,230560,12500000,144,795,10137344,Rejected
7824,5,Not Graduate,Farmer,466824,9400000,192,535,6720622,Rejected
7825,5,Graduate,Farmer,247979,1700000,216,757,17455442,Approved
7826,4,Not Graduate,Farmer,249849,11100000,96,526,9634012,Rejected
7827,0,Not Graduate,Farmer,848589,16200000,72,508,7933705,Rejected
7828,2,Graduate,Farmer,151745,16200000,120,809,17794513,Rejected
7829,1,Not Graduate,Farmer,470608,5000000,48,610,18565659,Approved
7830,1,Graduate,Farmer,191865,21000000,168,421,14151214,Rejected
7831,5,Graduate,Farmer,998860,27100000,144,535,7010334,Rejected
7832,1,Graduate,Farmer,312890,17200000,144,714,12415002,Rejected
7833,3,Not Graduate,Farmer,123624,5100000,168,837,15512253,Approved
7834,3,Graduate,Farmer,123321,4400000,24,861,10615754,Approved
7835,1,Not Graduate,Farmer,503704,24700000,168,600,15557759,Rejected
7836,5,Not Graduate,Farmer,909006,22800000,168,382,19110788,Rejected
7837,1,Graduate,Farmer,274293,31700000,120,755,10004471,Rejected
7838,0,Graduate,Farmer,883415,8500000,96,424,16723723,Approved
7839,4,Not Graduate,Farmer,286717,5100000,96,705,4765056,Rejected
7840,4,Graduate,Farmer,480975,19200000,48,655,16877150,Rejected
7841,5,Not Graduate,Farmer,283868,17600000,168,843,4325315,Rejected
7842,5,Not Graduate,Farmer,759792,20000000,48,459,15161520,Rejected
7843,2,Not Graduate,Farmer,195257,8700000,216,729,15067121,Approved
7844,0,Graduate,Farmer,688579,23300000,144,478,6217092,Rejected
7845,2,Graduate,Farmer,310176,26700000,192,696,9264605,Rejected
7846,2,Not Graduate,Farmer,290471,26600000,72,727,18606007,Rejected
7847,0,Not Graduate,Farmer,572930,20800000,240,590,4820887,Rejected
7848,0,Not Graduate,Farmer,936860,1900000,24,857,3846274,Approved
7849,3,Not Graduate,Farmer,843091,11000000,192,826,14228106,Rejected
7850,5,Graduate,Farmer,618862,19100000,240,329,13784172,Rejected
7851,1,Not Graduate,Farmer,575774,19100000,24,593,6988099,Rejected
7852,1,Graduate,Farmer,735605,10900000,168,598,17159082,Approved
7853,3,Graduate,Farmer,239789,19600000,48,767,1376794,Rejected
7854,1,Graduate,Farmer,489593,10000000,192,873,17213225,Approved
7855,5,Graduate,Farmer,915131,3000000,240,540,4033349,Rejected
7856,5,Graduate,Farmer,173686,23500000,144,402,15930164,Rejected
7857,2,Not Graduate,Farmer,167661,30900000,72,664,1782877,Rejected
7858,0,Graduate,Farmer,668535,18100000,192,439,8068132,Rejected
7859,3,Graduate,Farmer,345121,32900000,72,657,14784612,Rejected
7860,2,Graduate,Farmer,772108,22300000,96,694,12999401,Rejected
7861,5,Not Graduate,Farmer,467257,5000000,120,431,7299492,Rejected
7862,1,Graduate,Farmer,366765,4100000,72,391,6928643,Approved
7863,0,Graduate,Farmer,246106,12000000,168,645,12469585,Rejected
7864,0,Not Graduate,Farmer,358930,21300000,216,845,10724700,Rejected
7865,0,Graduate,Farmer,760482,20200000,24,861,1850350,Rejected
7866,3,Not Graduate,Farmer,904462,11600000,72,539,14515389,Rejected
7867,5,Not Graduate,Farmer,969270,2400000,240,330,12593836,Approved
7868,1,Graduate,Farmer,971149,30000000,144,543,9556255,Rejected
7869,0,Not Graduate,Farmer,548874,17000000,96,619,1435477,Rejected
7870,5,Graduate,Farmer,662926,3500000,216,882,11072131,Approved
7871,1,Not Graduate,Farmer,953499,12500000,24,636,16232068,Rejected
7872,1,Graduate,Farmer,218033,11500000,48,871,6651944,Rejected
7873,5,Not Graduate,Farmer,730265,1500000,168,543,5327308,Approved
7874,1,Not Graduate,Farmer,713157,18300000,120,722,12348641,Rejected
7875,0,Graduate,Farmer,729474,2700000,24,685,19358636,Approved
7876,0,Graduate,Farmer,921106,300000,216,520,18563477,Approved
7877,5,Graduate,Farmer,266926,10600000,240,806,12217238,Rejected
7878,0,Not Graduate,Farmer,670559,18400000,168,600,13633010,Rejected
7879,1,Not Graduate,Farmer,960120,6400000,96,578,7538655,Rejected
7880,5,Not Graduate,Farmer,531734,24800000,216,842,13713456,Rejected
7881,5,Not Graduate,Farmer,473220,9000000,72,581,3844180,Rejected
7882,2,Graduate,Farmer,765627,14300000,168,477,12010186,Rejected
7883,0,Not Graduate,Farmer,321897,25500000,72,463,13976486,Rejected
7884,3,Not Graduate,Farmer,101062,27700000,240,688,16148530,Rejected
7885,3,Graduate,Farmer,347736,35300000,48,462,6066112,Rejected
7886,0,Graduate,Farmer,674736,9800000,192,395,11061403,Rejected
7887,5,Not Graduate,Farmer,195462,20300000,192,348,9950668,Rejected
7888,0,Graduate,Farmer,499445,15200000,120,786,6301358,Rejected
7889,5,Not Graduate,Farmer,550009,16700000,24,354,19283361,Rejected
7890,1,Not Graduate,Farmer,870173,23100000,192,838,18970147,Rejected
7891,0,Graduate,Farmer,672203,4800000,48,835,15350770,Approved
7892,2,Graduate,Farmer,366776,3400000,120,426,5889084,Approved
7893,0,Graduate,Farmer,728880,31400000,216,558,8133456,Rejected
7894,5,Graduate,Farmer,758956,1300000,240,704,1871522,Rejected
7895,3,Not Graduate,Farmer,471923,3100000,120,438,16523665,Approved
7896,3,Not Graduate,Farmer,499384,14500000,240,840,15855831,Rejected
7897,3,Not Graduate,Farmer,732387,36500000,192,562,15916345,Rejected
7898,3,Not Graduate,Farmer,631849,25900000,96,696,3181906,Rejected
7899,4,Not Graduate,Farmer,567010,6800000,192,675,19277350,Approved
7900,5,Not Graduate,Farmer,706440,24000000,192,854,2705243,Rejected
7901,5,Graduate,Farmer,749324,28100000,120,660,5274692,Rejected
7902,2,Not Graduate,Farmer,486193,13900000,24,405,18016995,Rejected
7903,1,Not Graduate,Farmer,126734,10900000,48,524,3975605,Rejected
7904,3,Graduate,Farmer,126069,30200000,96,607,6099154,Rejected
7905,0,Graduate,Farmer,835265,20900000,216,568,14277247,Rejected
7906,0,Graduate,Farmer,637198,14500000,144,755,14763700,Rejected
7907,0,Not Graduate,Farmer,435623,5700000,240,392,15573834,Approved
7908,1,Not Graduate,Farmer,570951,2700000,240,669,9152885,Approved
7909,0,Graduate,Farmer,181264,38800000,96,652,10176748,Rejected
7910,4,Not Graduate,Farmer,123275,17400000,240,506,12947147,Rejected
7911,2,Not Graduate,Farmer,696562,20600000,144,729,16773429,Rejected
7912,4,Not Graduate,Farmer,574665,22600000,168,729,7216074,Rejected
7913,2,Not Graduate,Farmer,462920,4900000,48,888,11511846,Approved
7914,1,Graduate,Farmer,291076,34100000,240,828,14114884,Rejected
7915,5,Graduate,Farmer,294053,34000000,72,742,5588727,Rejected
7916,5,Not Graduate,Farmer,809913,14500000,120,457,11007571,Rejected
7917,2,Not Graduate,Farmer,672735,21400000,144,541,9978989,Rejected
7918,4,Not Graduate,Farmer,699991,17900000,72,384,14792249,Rejected
7919,3,Not Graduate,Farmer,962522,16800000,192,550,4683909,Rejected
7920,4,Graduate,Farmer,903692,12800000,216,664,2539600,Rejected
7921,0,Graduate,Farmer,212581,3200000,120,854,17319346,Approved
7922,3,Not Graduate,Farmer,365956,34600000,96,386,8465106,Rejected
7923,4,Graduate,Farmer,521240,24900000,192,506,18920863,Rejected
7924,4,Not Graduate,Farmer,814016,23500000,216,336,13000254,Rejected
7925,0,Graduate,Farmer,216421,500000,216,702,2416953,Approved
7926,3,Not Graduate,Farmer,625893,21600000,24,626,1421280,Rejected
7927,3,Not Graduate,Farmer,564374,1800000,48,843,1909245,Rejected
7928,1,Not Graduate,Farmer,172303,4600000,240,323,18118423,Approved
7929,0,Graduate,Farmer,258211,34000000,48,549,16993238,Rejected
7930,0,Graduate,Farmer,287210,27500000,216,343,17011662,Rejected
7931,0,Not Graduate,Farmer,886237,6000000,192,756,19007962,Approved
7932,2,Graduate,Farmer,962557,37300000,96,385,15873290,Rejected
7933,0,Not Graduate,Farmer,244990,2300000,192,739,1592632,Rejected
7934,1,Graduate,Farmer,258518,16200000,24,335,13425714,Rejected
7935,5,Not Graduate,Farmer,224040,19700000,240,376,17439220,Rejected
7936,1,Graduate,Farmer,768406,15500000,24,693,18939405,Rejected
7937,5,Not Graduate,Farmer,623138,27800000,24,753,13259034,Rejected
7938,4,Not Graduate,Farmer,518034,15100000,96,800,6730385,Rejected
7939,5,Graduate,Farmer,856254,36800000,120,509,3381486,Rejected
7940,1,Graduate,Farmer,890756,1800000,96,877,14814531,Approved
7941,4,Graduate,Farmer,962755,21500000,168,555,9168326,Rejected
7942,3,Graduate,Farmer,895543,5700000,48,707,13550508,Approved
7943,3,Not Graduate,Farmer,640677,13700000,48,439,17902654,Rejected
7944,5,Not Graduate,Farmer,746465,7600000,72,413,11305651,Rejected
7945,2,Not Graduate,Farmer,403571,27000000,120,430,14605804,Rejected
7946,1,Not Graduate,Farmer,784106,1400000,120,883,8085904,Approved
7947,4,Graduate,Farmer,222883,16900000,48,656,14824880,Rejected
7948,3,Graduate,Farmer,843246,21800000,240,641,7699744,Rejected
7949,5,Graduate,Farmer,862501,11900000,24,629,11587999,Rejected
7950,5,Graduate,Farmer,487952,15000000,240,819,3801445,Rejected
7951,5,Graduate,Farmer,212221,19400000,72,801,13913082,Rejected
7952,0,Graduate,Farmer,899666,3300000,120,482,12252748,Approved
7953,4,Graduate,Farmer,360669,16800000,72,381,12953070,Rejected
7954,3,Not Graduate,Farmer,859224,16900000,216,628,7839789,Rejected
7955,5,Graduate,Farmer,939873,18700000,192,813,9570556,Rejected
7956,2,Graduate,Farmer,625134,14900000,240,495,15994127,Rejected
7957,4,Graduate,Farmer,635242,29000000,96,739,2206751,Rejected
7958,5,Not Graduate,Farmer,441383,21200000,48,582,1953692,Rejected
7959,5,Not Graduate,Farmer,344761,600000,48,418,17994986,Approved
7960,0,Not Graduate,Farmer,932946,20000000,72,881,17272265,Rejected
7961,2,Not Graduate,Farmer,974668,6900000,24,566,7969129,Rejected
7962,4,Not Graduate,Farmer,984011,7400000,144,363,11825853,Approved
7963,2,Graduate,Farmer,237541,9600000,192,404,17515348,Approved
7964,0,Not Graduate,Farmer,928533,34900000,48,702,19567224,Rejected
7965,4,Graduate,Farmer,164323,4600000,72,757,19603741,Approved
7966,0,Not Graduate,Farmer,716210,4900000,144,555,5513070,Rejected
7967,3,Not Graduate,Farmer,289139,20100000,24,506,11570521,Rejected
7968,2,Not Graduate,Farmer,280448,21800000,48,407,2478768,Rejected
7969,5,Not Graduate,Farmer,800947,8900000,48,761,17641511,Approved
7970,0,Not Graduate,Farmer,335659,22300000,168,371,10953821,Rejected
7971,1,Graduate,Farmer,489678,7600000,48,592,16008832,Approved
7972,3,Graduate,Farmer,954016,27700000,48,439,1402980,Rejected
7973,4,Not Graduate,Farmer,204537,3500000,144,512,10557540,Approved
7974,2,Not Graduate,Farmer,964909,28100000,240,763,15722791,Rejected
7975,0,Graduate,Farmer,341983,16800000,192,492,15163844,Rejected
7976,3,Graduate,Farmer,666821,10300000,192,324,7932667,Rejected
7977,5,Not Graduate,Farmer,888260,14000000,168,418,10837695,Rejected
7978,3,Graduate,Farmer,101917,19600000,48,767,3108542,Rejected
7979,4,Not Graduate,Farmer,382762,10600000,192,693,7922496,Rejected
7980,3,Graduate,Farmer,656542,30700000,96,467,10326243,Rejected
7981,3,Not Graduate,Farmer,886275,13200000,168,707,19163905,Rejected
7982,5,Not Graduate,Farmer,467436,12800000,168,769,13204734,Rejected
7983,3,Not Graduate,Farmer,609930,2500000,240,529,12455591,Approved
7984,1,Graduate,Farmer,671650,21400000,240,655,3846230,Rejected
7985,0,Graduate,Farmer,382272,14500000,96,545,14970696,Rejected
7986,2,Not Graduate,Farmer,485925,18100000,72,671,19895649,Rejected
7987,3,Graduate,Farmer,866641,6900000,240,735,6553535,Rejected
7988,3,Not Graduate,Farmer,814743,32000000,48,497,4678621,Rejected
7989,0,Graduate,Farmer,689833,17600000,192,384,5556766,Rejected
7990,0,Not Graduate,Farmer,182180,24000000,240,728,16074661,Rejected
7991,0,Graduate,Farmer,712246,20100000,192,427,7227018,Rejected
7992,1,Not Graduate,Farmer,503081,17200000,48,512,10686599,Rejected
7993,0,Graduate,Farmer,401953,11500000,96,434,7971138,Rejected
7994,4,Graduate,Farmer,478892,32200000,72,898,16237307,Rejected
7995,2,Not Graduate,Farmer,105287,11600000,96,808,11202796,Rejected
7996,4,Not Graduate,Farmer,357665,2900000,48,554,11495967,Approved
7997,3,Not Graduate,Farmer,108512,3000000,168,576,9607009,Approved
7998,3,Not Graduate,Farmer,756702,12300000,72,364,9547900,Rejected
7999,4,Graduate,Farmer,556292,2700000,216,301,8545189,Approved
8000,1,Graduate,Farmer,208872,23300000,144,672,12556367,Rejected
8001,2,Not Graduate,Farmer,872042,16200000,72,546,9852545,Rejected
8002,2,Not Graduate,Farmer,193070,19900000,120,829,16275664,Rejected
8003,4,Not Graduate,Farmer,704055,9400000,48,726,3681206,Rejected
8004,1,Graduate,Farmer,722117,5900000,192,804,1187771,Rejected
8005,4,Not Graduate,Farmer,529474,33000000,96,543,18014415,Rejected
8006,4,Not Graduate,Farmer,142078,10700000,144,700,8290213,Rejected
8007,4,Graduate,Farmer,468432,6700000,144,633,15392507,Approved
8008,1,Not Graduate,Farmer,707812,14800000,144,895,12121089,Rejected
8009,5,Not Graduate,Farmer,327645,14100000,144,532,12991223,Rejected
8010,2,Graduate,Farmer,636507,3200000,96,317,1751518,Rejected
8011,5,Not Graduate,Farmer,886667,14700000,216,462,18290529,Rejected
8012,4,Graduate,Farmer,405073,29100000,48,421,13320194,Rejected
8013,1,Not Graduate,Farmer,227309,12000000,120,852,15828758,Rejected
8014,1,Not Graduate,Farmer,429588,4900000,240,647,17716407,Approved
8015,2,Graduate,Farmer,763927,16500000,168,857,3332214,Rejected
8016,5,Graduate,Farmer,988266,27000000,240,592,6081820,Rejected
8017,5,Not Graduate,Farmer,564008,8200000,168,615,10042832,Rejected
8018,4,Graduate,Farmer,820801,8600000,72,601,3250397,Rejected
8019,4,Not Graduate,Farmer,446699,24500000,240,582,11387892,Rejected
8020,0,Graduate,Farmer,435842,4200000,48,768,11390284,Approved
8021,2,Not Graduate,Farmer,486594,21900000,144,640,9291860,Rejected
8022,5,Graduate,Farmer,872608,1300000,240,704,16850898,Approved
8023,4,Graduate,Farmer,760775,5300000,120,540,9843026,Approved
8024,4,Graduate,Farmer,791519,5900000,72,471,8726360,Rejected
8025,2,Graduate,Farmer,143925,32600000,120,384,2472542,Rejected
8026,1,Graduate,Farmer,237023,34000000,144,672,5473014,Rejected
8027,2,Graduate,Farmer,187388,18500000,240,605,14245462,Rejected
8028,3,Not Graduate,Farmer,632295,20800000,192,560,18339837,Rejected
8029,1,Not Graduate,Farmer,357802,20500000,72,523,4529801,Rejected
8030,1,Graduate,Farmer,535048,10900000,168,598,5808163,Rejected
8031,1,Graduate,Farmer,158596,33500000,24,748,7284851,Rejected
8032,2,Graduate,Farmer,451005,14300000,168,477,19375315,Rejected
8033,0,Graduate,Farmer,879554,8400000,120,361,13583071,Approved
8034,0,Graduate,Farmer,973172,7200000,240,514,13201841,Approved
8035,2,Graduate,Farmer,639812,22500000,216,857,10600177,Rejected
8036,5,Not Graduate,Farmer,622244,26600000,192,545,13949915,Rejected
8037,4,Not Graduate,Farmer,512498,23200000,168,738,2195885,Rejected
8038,1,Not Graduate,Farmer,779290,12200000,192,743,10544691,Rejected
8039,2,Not Graduate,Farmer,599097,17900000,240,734,4898190,Rejected
8040,1,Not Graduate,Farmer,749789,5300000,240,461,4388445,Rejected
8041,3,Graduate,Farmer,907043,26200000,192,890,12880707,Rejected
8042,2,Not Graduate,Farmer,248056,20500000,240,581,10667788,Rejected
8043,0,Graduate,Farmer,114060,25300000,240,557,12721786,Rejected
8044,3,Not Graduate,Farmer,838345,16300000,240,561,9197590,Rejected
8045,0,Not Graduate,Farmer,577272,20000000,72,881,9182535,Rejected
8046,3,Not Graduate,Farmer,618545,25500000,144,881,13919819,Rejected
8047,1,Not Graduate,Farmer,929735,20100000,168,442,11196894,Rejected
8048,1,Not Graduate,Farmer,290279,28300000,96,402,13988365,Rejected
8049,5,Graduate,Farmer,830406,16500000,120,806,5363089,Rejected
8050,4,Not Graduate,Farmer,784647,18800000,24,749,15884599,Rejected
8051,4,Graduate,Farmer,139711,19800000,168,715,13762750,Rejected
8052,0,Not Graduate,Farmer,243026,12900000,120,695,18219120,Rejected
8053,4,Not Graduate,Farmer,435484,7000000,48,539,6092792,Rejected
8054,5,Not Graduate,Farmer,565317,1200000,96,343,1578526,Rejected
8055,5,Not Graduate,Farmer,318134,29100000,48,658,7612208,Rejected
8056,1,Graduate,Farmer,202974,8900000,144,866,15244857,Approved
8057,4,Graduate,Farmer,249646,1200000,48,627,8587676,Approved
8058,5,Graduate,Farmer,502400,20400000,72,451,18614609,Rejected
8059,3,Graduate,Farmer,250168,11900000,96,612,12734111,Rejected
8060,5,Graduate,Farmer,692016,14500000,168,664,17541989,Rejected
8061,2,Graduate,Farmer,789376,3500000,72,763,1814422,Rejected
8062,0,Graduate,Farmer,635534,18200000,48,332,15607153,Rejected
8063,0,Not Graduate,Farmer,538774,34900000,48,702,17406440,Rejected
8064,0,Graduate,Farmer,611937,25800000,216,531,13663723,Rejected
8065,1,Graduate,Farmer,511597,17200000,144,714,17192668,Rejected
8066,2,Graduate,Farmer,192263,7500000,48,851,6153435,Rejected
8067,5,Graduate,Farmer,635590,22500000,216,629,2416842,Rejected
8068,0,Graduate,Farmer,953938,17200000,96,386,4689024,Rejected
8069,0,Not Graduate,Farmer,665445,25600000,96,718,11670216,Rejected
8070,0,Not Graduate,Farmer,679205,11000000,48,374,4641771,Rejected
8071,2,Not Graduate,Farmer,323810,19400000,192,549,7428099,Rejected
8072,2,Not Graduate,Farmer,196646,7000000,168,818,5079441,Rejected
8073,0,Graduate,Farmer,445266,22500000,120,317,6356430,Rejected
8074,4,Not Graduate,Farmer,910951,7000000,240,504,18737868,Approved
8075,3,Not Graduate,Farmer,590025,500000,24,477,3188370,Approved
8076,4,Not Graduate,Farmer,580703,30000000,48,370,16861936,Rejected
8077,1,Not Graduate,Farmer,443054,4600000,240,323,10937093,Approved
8078,3,Graduate,Farmer,957756,4300000,216,412,10955951,Approved
8079,5,Not Graduate,Farmer,367552,14000000,168,418,14490123,Rejected
8080,0,Not Graduate,Farmer,159379,22300000,168,371,15023346,Rejected
8081,0,Graduate,Farmer,125053,27100000,144,787,15396836,Rejected
8082,2,Graduate,Farmer,502662,2500000,192,458,14869526,Approved
8083,2,Not Graduate,Farmer,756282,19800000,240,327,7985945,Rejected
8084,2,Not Graduate,Farmer,198723,23900000,216,745,10144220,Rejected
8085,0,Not Graduate,Farmer,675644,4900000,144,651,3076475,Rejected
8086,3,Not Graduate,Farmer,372933,13700000,48,439,3141912,Rejected
8087,4,Graduate,Farmer,984152,1100000,48,457,4144311,Approved
8088,3,Not Graduate,Farmer,953088,18700000,24,769,18062838,Rejected
8089,0,Graduate,Farmer,930460,14500000,96,545,19740105,Rejected
8090,1,Not Graduate,Farmer,950916,20100000,168,442,13414998,Rejected
8091,0,Graduate,Farmer,132154,8400000,72,744,19173652,Approved
8092,3,Graduate,Farmer,313942,16900000,216,748,10056148,Rejected
8093,0,Graduate,Farmer,364480,15000000,24,900,3195690,Rejected
8094,3,Graduate,Farmer,465821,12500000,240,375,10976844,Rejected
8095,4,Graduate,Farmer,954211,8300000,24,567,14399140,Approved
8096,4,Graduate,Farmer,381173,25400000,216,425,14852523,Rejected
8097,3,Not Graduate,Farmer,945633,20400000,48,865,19181571,Rejected
8098,4,Not Graduate,Farmer,132265,11500000,72,551,6056093,Rejected
8099,4,Not Graduate,Farmer,465060,4100000,216,886,15358216,Approved
8100,1,Graduate,Farmer,343322,18800000,168,325,17331284,Rejected
8101,3,Graduate,Farmer,274944,25300000,144,767,3464722,Rejected
8102,5,Not Graduate,Farmer,670485,16400000,72,360,7559442,Rejected
8103,3,Not Graduate,Farmer,548396,20600000,240,434,16136395,Rejected
8104,5,Not Graduate,Farmer,254782,600000,48,418,6630761,Approved
8105,2,Graduate,Farmer,784846,5100000,240,859,14939600,Approved
8106,0,Graduate,Farmer,171907,22100000,168,467,3901092,Rejected
8107,2,Graduate,Farmer,302967,11800000,48,393,16783215,Rejected
8108,1,Not Graduate,Farmer,950867,6600000,48,797,10911142,Approved
8109,5,Graduate,Farmer,402775,20800000,72,442,2722907,Rejected
8110,4,Not Graduate,Farmer,491182,4900000,216,843,14063720,Approved
8111,5,Graduate,Farmer,856892,12700000,96,886,7882799,Rejected
8112,4,Not Graduate,Farmer,382247,18700000,120,755,7921983,Rejected
8113,3,Graduate,Farmer,164772,19800000,168,853,7526925,Rejected
8114,4,Not Graduate,Farmer,226108,36700000,240,808,12277547,Rejected
8115,1,Graduate,Farmer,114382,4500000,168,673,13374888,Approved
8116,0,Not Graduate,Farmer,184291,23300000,192,581,9343528,Rejected
8117,2,Graduate,Farmer,463339,19700000,240,590,11488017,Rejected
8118,4,Graduate,Farmer,759116,23900000,72,899,9020364,Rejected
8119,1,Not Graduate,Farmer,382753,19200000,168,599,8451747,Rejected
8120,2,Graduate,Farmer,247550,23400000,96,605,4881857,Rejected
8121,0,Graduate,Farmer,332050,7500000,72,832,5537871,Rejected
8122,3,Not Graduate,Farmer,532882,25200000,96,316,18068680,Rejected
8123,4,Graduate,Farmer,437827,15800000,168,439,5739400,Rejected
8124,1,Graduate,Farmer,592313,8300000,72,684,12062437,Rejected
8125,3,Not Graduate,Farmer,486858,9700000,24,396,16168970,Approved
8126,0,Graduate,Farmer,754618,700000,120,587,17895797,Approved
8127,5,Not Graduate,Farmer,695603,27600000,120,788,18278806,Rejected
8128,3,Not Graduate,Farmer,964266,17900000,72,783,18649544,Rejected
8129,0,Not Graduate,Farmer,488349,2000000,216,650,17271063,Approved
8130,3,Not Graduate,Farmer,114153,13700000,192,662,5809479,Rejected
8131,5,Not Graduate,Farmer,700613,31300000,144,378,14753606,Rejected
8132,3,Graduate,Farmer,340773,19900000,144,770,4110691,Rejected
8133,4,Graduate,Farmer,155318,12000000,144,811,19135313,Approved
8134,1,Graduate,Farmer,494030,6300000,192,899,12688962,Approved
8135,4,Not Graduate,Farmer,477177,8100000,48,325,14431835,Approved
8136,4,Not Graduate,Farmer,176077,21900000,24,585,19071531,Rejected
8137,3,Not Graduate,Farmer,976906,20600000,120,441,11764827,Rejected
8138,0,Not Graduate,Farmer,233515,6500000,24,612,10746919,Approved
8139,1,Graduate,Farmer,306988,26000000,192,727,17762293,Rejected
8140,3,Not Graduate,Farmer,959751,24900000,192,668,5510784,Rejected
8141,4,Graduate,Farmer,225885,23400000,216,781,17941290,Rejected
8142,2,Graduate,Farmer,996209,22200000,120,735,3570466,Rejected
8143,1,Not Graduate,Farmer,641656,5500000,120,426,13043788,Approved
8144,5,Not Graduate,Farmer,770688,9000000,72,581,15622008,Approved
8145,1,Graduate,Farmer,288014,8400000,240,608,13871728,Approved
8146,5,Not Graduate,Farmer,191751,25800000,216,578,10179253,Rejected
8147,2,Graduate,Farmer,330203,25600000,72,740,4287093,Rejected
8148,3,Not Graduate,Farmer,913738,23200000,24,307,2017481,Rejected
8149,1,Not Graduate,Farmer,795275,5500000,72,861,9451115,Approved
8150,3,Not Graduate,Farmer,923651,25600000,72,337,3338377,Rejected
8151,1,Not Graduate,Farmer,311951,20700000,144,612,18583780,Rejected
8152,0,Not Graduate,Farmer,605155,14200000,24,512,7047511,Rejected
8153,0,Graduate,Farmer,295716,7800000,120,405,10998081,Rejected
8154,1,Not Graduate,Farmer,684567,29900000,192,476,16902677,Rejected
8155,0,Graduate,Farmer,415172,2300000,48,319,16176077,Approved
8156,5,Not Graduate,Farmer,990695,19900000,240,519,1737954,Rejected
8157,1,Graduate,Farmer,100126,5400000,48,415,3908056,Rejected
8158,0,Graduate,Farmer,938761,14000000,48,702,8840130,Rejected
8159,5,Not Graduate,Farmer,127632,10100000,72,828,10095781,Rejected
8160,4,Graduate,Farmer,600315,4700000,24,615,6934261,Rejected
8161,2,Not Graduate,Farmer,820670,7000000,168,818,5510579,Rejected
8162,2,Not Graduate,Farmer,209945,7300000,24,776,10068055,Rejected
8163,1,Not Graduate,Farmer,417320,15000000,240,835,14562026,Rejected
8164,2,Graduate,Farmer,350869,12900000,96,740,12368856,Rejected
8165,1,Not Graduate,Farmer,841426,20000000,192,856,12002595,Rejected
8166,4,Graduate,Farmer,598716,5500000,120,577,12142521,Approved
8167,5,Not Graduate,Farmer,275399,2400000,240,330,15634171,Approved
8168,2,Graduate,Farmer,562120,18800000,144,838,8704694,Rejected
8169,4,Graduate,Farmer,234869,16900000,48,656,3378907,Rejected
8170,3,Not Graduate,Farmer,278954,17700000,72,403,7990607,Rejected
8171,1,Graduate,Farmer,769078,27100000,72,591,5532688,Rejected
8172,0,Graduate,Farmer,134560,22500000,120,317,3363162,Rejected
8173,4,Not Graduate,Farmer,963021,9400000,48,726,6680820,Rejected
8174,4,Not Graduate,Farmer,384260,21400000,168,476,11600157,Rejected
8175,2,Not Graduate,Farmer,232717,10700000,96,806,3345704,Rejected
8176,5,Graduate,Farmer,278595,3400000,72,697,13969633,Approved
8177,0,Graduate,Farmer,748373,5000000,144,312,9811940,Approved
8178,2,Graduate,Farmer,479862,19500000,96,429,9277983,Rejected
8179,3,Not Graduate,Farmer,905688,31500000,120,850,18069791,Rejected
8180,5,Graduate,Farmer,594592,9000000,96,340,19236916,Approved
8181,5,Not Graduate,Farmer,200158,29300000,48,531,11031033,Rejected
8182,5,Graduate,Farmer,808533,12800000,120,760,19664179,Approved
8183,1,Graduate,Farmer,268502,400000,96,569,6304120,Approved
8184,5,Graduate,Farmer,532498,21500000,144,779,2447947,Rejected
8185,5,Not Graduate,Farmer,430388,2500000,48,827,6813775,Approved
8186,3,Not Graduate,Farmer,767054,35000000,192,548,13565034,Rejected
8187,1,Not Graduate,Farmer,418408,9700000,240,830,7472652,Rejected
8188,0,Graduate,Farmer,568276,21100000,240,578,19275555,Rejected
8189,3,Not Graduate,Farmer,157545,20900000,48,615,15219886,Rejected
8190,2,Graduate,Farmer,611411,14100000,168,577,16913266,Rejected
8191,3,Graduate,Farmer,925656,15300000,192,865,1676296,Rejected
8192,0,Graduate,Farmer,984377,2700000,24,638,1379039,Rejected
8193,2,Not Graduate,Farmer,113224,4000000,168,502,1528714,Rejected
8194,2,Not Graduate,Farmer,140738,22500000,192,834,8035655,Rejected
8195,3,Not Graduate,Farmer,950163,25200000,240,598,9368352,Rejected
8196,4,Graduate,Farmer,280760,11600000,72,635,9941047,Rejected
8197,1,Graduate,Farmer,863978,19100000,168,677,18050668,Rejected
8198,4,Graduate,Farmer,566725,8900000,48,478,17708666,Approved
8199,3,Not Graduate,Farmer,763937,2500000,168,819,5371047,Approved
8200,4,Graduate,Farmer,632358,15800000,24,527,14721794,Rejected
8201,3,Graduate,Farmer,226161,21000000,144,342,8184872,Rejected
8202,2,Graduate,Farmer,632954,20900000,168,327,19967137,Rejected
8203,2,Graduate,Farmer,944193,12800000,192,344,8427297,Rejected
8204,3,Not Graduate,Farmer,398512,15400000,192,424,14559001,Rejected
8205,0,Not Graduate,Farmer,762143,16400000,240,539,18539587,Rejected
8206,4,Graduate,Farmer,666202,16600000,192,805,17920196,Rejected
